link,date,date_num,year,month,day,state,city,venue_name,venue_full,run_index,show_index,show_in_run,year_index,venue,is_radio,show_notes,n_songs,is_soundcheck,is_opening_act,weekday,is_fut
http://everydaycompanion.com/setlists/20091127a.asp,2009-11-27,20091127,2009,11,27,SC,NORTH CHARLESTON,NORTH CHARLESTON COLISEUM,"NORTH CHARLESTON COLISEUM, NORTH CHARLESTON, SC",1040,2474,1,51,"North Charleston Coliseum, North Charleston, SC",0,,22,0,0,Friday,0
http://everydaycompanion.com/setlists/20091128a.asp,2009-11-28,20091128,2009,11,28,SC,NORTH CHARLESTON,NORTH CHARLESTON COLISEUM,"NORTH CHARLESTON COLISEUM, NORTH CHARLESTON, SC",1040,2475,2,52,"North Charleston Coliseum, North Charleston, SC",0,"[First 'Jesus Just Left Chicago', First 'On Your Way Down'; Slow 'Porch Song'; 'Spanish Moon' tease after 'Tie Your Shoes']",26,0,0,Saturday,0
http://everydaycompanion.com/setlists/20091230a.asp,2009-12-30,20091230,2009,12,30,GA,ATLANTA,PHILIPS ARENA,"PHILIPS ARENA, ATLANTA, GA",1041,2476,1,53,"Philips Arena, Atlanta, GA",0,,24,0,0,Wednesday,0
http://everydaycompanion.com/setlists/20091231a.asp,2009-12-31,20091231,2009,12,31,GA,ATLANTA,PHILIPS ARENA,"PHILIPS ARENA, ATLANTA, GA",1041,2477,2,54,"Philips Arena, Atlanta, GA",0,,35,0,0,Thursday,0
http://everydaycompanion.com/setlists/20100325a.asp,2010-03-25,20100325,2010,3,25,SC,MYRTLE BEACH,HOUSE OF BLUES,"HOUSE OF BLUES, N. MYRTLE BEACH, SC",1042,2478,1,1,"House of Blues, N. Myrtle Beach, SC",0,"[Last 'Cissy Strut' - 08/08/03, 445 shows]",24,0,0,Thursday,0
http://everydaycompanion.com/setlists/20100326a.asp,2010-03-26,20100326,2010,3,26,SC,MYRTLE BEACH,HOUSE OF BLUES,"HOUSE OF BLUES, N. MYRTLE BEACH, SC",1042,2479,2,2,"House of Blues, N. Myrtle Beach, SC",0,['Shakedown Street' jam after 'Drums'],20,0,0,Friday,0
http://everydaycompanion.com/setlists/20100327a.asp,2010-03-27,20100327,2010,3,27,SC,MYRTLE BEACH,HOUSE OF BLUES,"HOUSE OF BLUES, N. MYRTLE BEACH, SC",1042,2480,3,3,"House of Blues, N. Myrtle Beach, SC",0,[Slow 'Porch Song'],24,0,0,Saturday,0
http://everydaycompanion.com/setlists/20100416a.asp,2010-04-16,20100416,2010,4,16,FL,LIVE OAK,WANEE MUSIC FESTIVAL,"WANEE MUSIC FESTIVAL, LIVE OAK, FL",1043,2481,1,4,"Wanee Music Festival, Live Oak, FL",0,['That Don't Make It Junk' rap by JB during 'Stop-Go'],14,0,0,Friday,0
http://everydaycompanion.com/setlists/20100417a.asp,2010-04-17,20100417,2010,4,17,FL,LIVE OAK,WANEE MUSIC FESTIVAL,"WANEE MUSIC FESTIVAL, LIVE OAK, FL",1043,2482,2,5,"Wanee Music Festival, Live Oak, FL",0,,14,0,0,Saturday,0
http://everydaycompanion.com/setlists/20100420a.asp,2010-04-20,20100420,2010,4,20,DC,WASHINGTON,WARNER THEATRE,"WARNER THEATRE, WASHINGTON, DC",1044,2483,1,6,"Warner Theatre, Washington, DC",0,,22,0,0,Tuesday,0
http://everydaycompanion.com/setlists/20100421a.asp,2010-04-21,20100421,2010,4,21,DC,WASHINGTON,WARNER THEATRE,"WARNER THEATRE, WASHINGTON, DC",1044,2484,2,7,"Warner Theatre, Washington, DC",0,,23,0,0,Wednesday,0
http://everydaycompanion.com/setlists/20100423a.asp,2010-04-23,20100423,2010,4,23,NC,RALEIGH,WALNUT CREEK AMPHITHEATER,"WALNUT CREEK AMPHITHEATER, RALEIGH, NC",1045,2485,1,8,"Walnut Creek Amphitheater, Raleigh, NC",0,,21,0,0,Friday,0
http://everydaycompanion.com/setlists/20100424a.asp,2010-04-24,20100424,2010,4,24,NC,RALEIGH,WALNUT CREEK AMPHITHEATER,"WALNUT CREEK AMPHITHEATER, RALEIGH, NC",1045,2486,2,9,"Walnut Creek Amphitheater, Raleigh, NC",0,,22,0,0,Saturday,0
http://everydaycompanion.com/setlists/20100426a.asp,2010-04-26,20100426,2010,4,26,VA,RICHMOND,THE NATIONAL,"THE NATIONAL, RICHMOND, VA",1046,2487,1,10,"The National, Richmond, VA",0,,22,0,0,Monday,0
http://everydaycompanion.com/setlists/20100427a.asp,2010-04-27,20100427,2010,4,27,VA,RICHMOND,THE NATIONAL,"THE NATIONAL, RICHMOND, VA",1046,2488,2,11,"The National, Richmond, VA",0,,24,0,0,Tuesday,0
http://everydaycompanion.com/setlists/20100428a.asp,2010-04-28,20100428,2010,4,28,AL,BIRMINGHAM,BOTTLETREE CAFÉ,"BOTTLETREE CAFÉ, BIRMINGHAM, AL",1046,2489,3,12,"Bottletree Café, Birmingham, AL",0,[Acoustic show; Performed for The Coalition of Independent Music Stores],5,0,0,Wednesday,0
http://everydaycompanion.com/setlists/20100429a.asp,2010-04-29,20100429,2010,4,29,LA,NEW ORLEANS,"NEW ORLEANS JAZZ AND HERITAGE FESTIVAL, FAIR GROUNDS RACE COURSE","NEW ORLEANS JAZZ AND HERITAGE FESTIVAL, FAIR GROUNDS RACE COURSE, NEW ORLEANS, LA",1047,2490,1,13,"New Orleans Jazz and Heritage Festival, Fair Grounds Race Course, New Orleans, LA",0,,21,0,0,Thursday,0
http://everydaycompanion.com/setlists/20100429b.asp,2010-04-29,20100429,2010,4,29,LA,NEW ORLEANS,HOWLIN' WOLF,"HOWLIN' WOLF, NEW ORLEANS, LA",1046,2491,5,14,"Howlin' Wolf, New Orleans, LA",0,,2,0,0,Thursday,0
http://everydaycompanion.com/setlists/20100430a.asp,2010-04-30,20100430,2010,4,30,TN,MEMPHIS,MEMPHIS IN MAY FESTIVAL,"MEMPHIS IN MAY FESTIVAL, MEMPHIS, TN",1047,2492,3,15,"Memphis In May Festival, Memphis, TN",0,,14,0,0,Friday,0
http://everydaycompanion.com/setlists/20100501a.asp,2010-05-01,20100501,2010,5,1,OK,TULSA,BOK CENTER,"BOK CENTER, TULSA, OK",1047,2493,4,16,"Bok Center, Tulsa, OK",0,['Three Little Birds' rap by JB during 'Stop-Go'],21,0,0,Saturday,0
http://everydaycompanion.com/setlists/20100504a.asp,2010-05-04,20100504,2010,5,4,TN,CHATTANOOGA,MEMORIAL AUDITORIUM,"MEMORIAL AUDITORIUM, CHATTANOOGA, TN",1048,2494,1,17,"Memorial Auditorium, Chattanooga, TN",0,,21,0,0,Tuesday,0
http://everydaycompanion.com/setlists/20100505a.asp,2010-05-05,20100505,2010,5,5,SC,GREENVILLE,BI-LO CENTER,"BI-LO CENTER, GREENVILLE, SC",1048,2495,2,18,"Bi-Lo Center, Greenville, SC",0,[First 'Cotton Was King'],22,0,0,Wednesday,0
http://everydaycompanion.com/setlists/20100507a.asp,2010-05-07,20100507,2010,5,7,AL,ORANGE BEACH,THE WHARF,"THE WHARF, ORANGE BEACH, AL",1049,2496,1,19,"The Wharf, Orange Beach, AL",0,[First 'Saint Ex'; 'Highway To Heaven' rap by JB during 'Bowlegged Woman'],24,0,0,Friday,0
http://everydaycompanion.com/setlists/20100508a.asp,2010-05-08,20100508,2010,5,8,AL,ORANGE BEACH,THE WHARF,"THE WHARF, ORANGE BEACH, AL",1049,2497,2,20,"The Wharf, Orange Beach, AL",0,[First 'Shut Up And Drive'; 'Night People' rap during 'Just Kissed My Baby'; 'That Don't Make It Junk' rap by JB during 'Stop-Go'],23,0,0,Saturday,0
http://everydaycompanion.com/setlists/20100605a.asp,2010-06-05,20100605,2010,6,5,AR,OZARK,WAKARUSA MUSIC FESTIVAL,"WAKARUSA MUSIC FESTIVAL, OZARK, AR",1050,2498,1,21,"Wakarusa Music Festival, Ozark, AR",0,,24,0,0,Saturday,0
http://everydaycompanion.com/setlists/20100624a.asp,2010-06-24,20100624,2010,6,24,CO,DENVER,"STUDIO C, KBCO STUDIO","STUDIO C, KBCO STUDIO, DENVER, CO",1051,2499,1,22,"Studio C, KBCO Studio, Denver, CO",1,,3,0,0,Thursday,0
http://everydaycompanion.com/setlists/20100624b.asp,2010-06-24,20100624,2010,6,24,CO,DENVER,TWIST AND SHOUT RECORDS,"TWIST AND SHOUT RECORDS, DENVER, CO",1052,2500,1,23,"Twist and Shout Records, Denver, CO",1,,7,0,0,Thursday,0
http://everydaycompanion.com/setlists/20100625a.asp,2010-06-25,20100625,2010,6,25,CO,MORRISON,RED ROCKS,"RED ROCKS, MORRISON, CO",1052,2501,2,24,"Red Rocks, Morrison, CO",0,,22,0,0,Friday,0
http://everydaycompanion.com/setlists/20100626a.asp,2010-06-26,20100626,2010,6,26,CO,MORRISON,RED ROCKS,"RED ROCKS, MORRISON, CO",1052,2502,3,25,"Red Rocks, Morrison, CO",0,['Get Up (I Feel Like Being A Sex Machine)' rap and jam and 'Under Pressure' tease during 'Arleen'; 'Interstellar Overdrive' jam during 'Chilly Water'],22,0,0,Saturday,0
http://everydaycompanion.com/setlists/20100627a.asp,2010-06-27,20100627,2010,6,27,CO,MORRISON,RED ROCKS,"RED ROCKS, MORRISON, CO",1052,2503,4,26,"Red Rocks, Morrison, CO",0,,24,0,0,Sunday,0
http://everydaycompanion.com/setlists/20100629a.asp,2010-06-29,20100629,2010,6,29,OR,EUGENE,CUTHBERT AMPHITHEATER,"CUTHBERT AMPHITHEATER, EUGENE, OR",1053,2504,1,27,"Cuthbert Amphitheater, Eugene, OR",0,,21,0,0,Tuesday,0
http://everydaycompanion.com/setlists/20100630a.asp,2010-06-30,20100630,2010,6,30,WA,SEATTLE,PARAMOUNT THEATER,"PARAMOUNT THEATER, SEATTLE, WA",1053,2505,2,28,"Paramount Theater, Seattle, WA",0,,22,0,0,Wednesday,0
http://everydaycompanion.com/setlists/20100702a.asp,2010-07-02,20100702,2010,7,2,CA,QUINCY,HIGH SIERRA MUSIC FESTIVAL,"HIGH SIERRA MUSIC FESTIVAL, QUINCY, CA",1054,2506,1,29,"High Sierra Music Festival, Quincy, CA",0,,24,0,0,Friday,0
http://everydaycompanion.com/setlists/20100703a.asp,2010-07-03,20100703,2010,7,3,ID,BOISE,BOTANICAL GARDENS,"BOTANICAL GARDENS, BOISE, ID",1054,2507,2,30,"Botanical Gardens, Boise, ID",0,,21,0,0,Saturday,0
http://everydaycompanion.com/setlists/20100704a.asp,2010-07-04,20100704,2010,7,4,ID,TETON VALLEY,THE SPUD DRIVE-IN,"THE SPUD DRIVE-IN, TETON VALLEY, ID",1054,2508,3,31,"The Spud Drive-In, Teton Valley, ID",0,,25,0,0,Sunday,0
http://everydaycompanion.com/setlists/20100706a.asp,2010-07-06,20100706,2010,7,6,NE,OMAHA,ORPHEUM THEATER,"ORPHEUM THEATER, OMAHA, NE",1055,2509,1,32,"Orpheum Theater, Omaha, NE",0,,22,0,0,Tuesday,0
http://everydaycompanion.com/setlists/20100707a.asp,2010-07-07,20100707,2010,7,7,MN,MINNEAPOLIS,ORPHEUM THEATRE,"ORPHEUM THEATRE, MINNEAPOLIS, MN",1055,2510,2,33,"Orpheum Theatre, Minneapolis, MN",0,[First 'True To My Nature'],23,0,0,Wednesday,0
http://everydaycompanion.com/setlists/20100709a.asp,2010-07-09,20100709,2010,7,9,KY,LOUISVILLE,FORECASTLE FESTIVAL,"FORECASTLE FESTIVAL, LOUISVILLE, KY",1056,2511,1,34,"Forecastle Festival, Louisville, KY",0,,19,0,0,Friday,0
http://everydaycompanion.com/setlists/20100710a.asp,2010-07-10,20100710,2010,7,10,WV,MASONTOWN,ALL GOOD FESTIVAL,"ALL GOOD FESTIVAL, MASONTOWN, WV",1056,2512,2,35,"All Good Festival, Masontown, WV",0,,22,0,0,Saturday,0
http://everydaycompanion.com/setlists/20100713a.asp,2010-07-13,20100713,2010,7,13,OH,COLUMBUS,LC PAVILION,"LC PAVILION, COLUMBUS, OH",1057,2513,1,36,"LC Pavilion, Columbus, OH",0,,22,0,0,Tuesday,0
http://everydaycompanion.com/setlists/20100715a.asp,2010-07-15,20100715,2010,7,15,IL,CHICAGO,CHICAGO THEATRE,"CHICAGO THEATRE, CHICAGO, IL",1058,2514,1,37,"Chicago Theatre, Chicago, IL",0,['The Other One' jam after 'Mercy'],22,0,0,Thursday,0
http://everydaycompanion.com/setlists/20100716a.asp,2010-07-16,20100716,2010,7,16,IL,CHICAGO,CHICAGO THEATRE,"CHICAGO THEATRE, CHICAGO, IL",1058,2515,2,38,"Chicago Theatre, Chicago, IL",0,,23,0,0,Friday,0
http://everydaycompanion.com/setlists/20100717a.asp,2010-07-17,20100717,2010,7,17,IL,CHICAGO,CHICAGO THEATRE,"CHICAGO THEATRE, CHICAGO, IL",1058,2516,3,39,"Chicago Theatre, Chicago, IL",0,,22,0,0,Saturday,0
http://everydaycompanion.com/setlists/20100719a.asp,2010-07-19,20100719,2010,7,19,NY,NEW YORK,"STUDIO 6B, ROCKAFELLER CENTER","STUDIO 6B, ROCKAFELLER CENTER, NEW YORK, NY",1059,2517,1,40,"Studio 6B, Rockafeller Center, New York, NY",1,[Late Night with Jimmy Fallon],1,0,0,Monday,0
http://everydaycompanion.com/setlists/20100720a.asp,2010-07-20,20100720,2010,7,20,PA,PHILADELPHIA,TOWER THEATER,"TOWER THEATER, PHILADELPHIA, PA",1059,2518,2,41,"Tower Theater, Philadelphia, PA",0,,21,0,0,Tuesday,0
http://everydaycompanion.com/setlists/20100722a.asp,2010-07-22,20100722,2010,7,22,NY,NEW YORK,RADIO CITY MUSIC HALL,"RADIO CITY MUSIC HALL, NEW YORK, NY",1060,2519,1,42,"Radio City Music Hall, New York, NY",0,,22,0,0,Thursday,0
http://everydaycompanion.com/setlists/20100723a.asp,2010-07-23,20100723,2010,7,23,CT,DANBURY,IVES CONCERT PARK,"IVES CONCERT PARK, DANBURY, CT",1060,2520,2,43,"Ives Concert Park, Danbury, CT",0,"[Soundcheck: 'Little Wing', 'Saint Ex', 'Knocking 'Round the Zoo']",22,0,0,Friday,0
http://everydaycompanion.com/setlists/20100724a.asp,2010-07-24,20100724,2010,7,24,MA,BOSTON,BANK OF AMERICA PAVILION,"BANK OF AMERICA PAVILION, BOSTON, MA",1060,2521,3,44,"Bank of America Pavilion, Boston, MA",0,,25,0,0,Saturday,0
http://everydaycompanion.com/setlists/20100726a.asp,2010-07-26,20100726,2010,7,26,TN,KNOXVILLE,WFIV STUDIOS,"WFIV STUDIOS, KNOXVILLE, TN",1062,2522,1,45,"WFIV Studios, Knoxville, TN",1,[Acoustic radio appearance by JB],3,0,0,Monday,0
http://everydaycompanion.com/setlists/20100726b.asp,2010-07-26,20100726,2010,7,26,TN,KNOXVILLE,TENNESSEE THEATER,"TENNESSEE THEATER, KNOXVILLE, TN",1061,2523,1,46,"Tennessee Theater, Knoxville, TN",0,"[Fast 'Visiting Day'; Soundcheck: 'North', 'Disco', 'Visiting Day']",27,0,0,Monday,0
http://everydaycompanion.com/setlists/20100727a.asp,2010-07-27,20100727,2010,7,27,TN,KNOXVILLE,TENNESSEE THEATER,"TENNESSEE THEATER, KNOXVILLE, TN",1062,2524,3,47,"Tennessee Theater, Knoxville, TN",0,['That Don't Make It Junk' rap by JB during 'Stop-Go'; 'Satisfied' rap during 'Barstools and Dreamers'],25,0,0,Tuesday,0
http://everydaycompanion.com/setlists/20100728a.asp,2010-07-28,20100728,2010,7,28,TN,KNOXVILLE,TENNESSEE THEATER,"TENNESSEE THEATER, KNOXVILLE, TN",1062,2525,4,48,"Tennessee Theater, Knoxville, TN",0,[First 'Light Is Like Water' without Jerry Joseph],25,0,0,Wednesday,0
http://everydaycompanion.com/setlists/20100730a.asp,2010-07-30,20100730,2010,7,30,NC,CHARLOTTE,VERIZON WIRELESS AMPHITHEATRE,"VERIZON WIRELESS AMPHITHEATRE, CHARLOTTE, NC",1063,2526,1,49,"Verizon Wireless Amphitheatre, Charlotte, NC",0,"[Setlist Incomplete; Slow 'Porch Song'; 'Bring It On Home' tease by Dave before 'Pleas'; Last 'Swamp' - 04/29/05, 429 shows]",29,0,0,Friday,0
http://everydaycompanion.com/setlists/20100731a.asp,2010-07-31,20100731,2010,7,31,NC,CHARLOTTE,VERIZON WIRELESS AMPHITHEATRE,"VERIZON WIRELESS AMPHITHEATRE, CHARLOTTE, NC",1063,2527,2,50,"Verizon Wireless Amphitheatre, Charlotte, NC",0,[First 'When You Coming Home'],25,0,0,Saturday,0
http://everydaycompanion.com/setlists/20100917a.asp,2010-09-17,20100917,2010,9,17,WV,MORGANTOWN,WVU COLISEUM,"WVU COLISEUM, MORGANTOWN, WV",1064,2528,1,51,"WVU Coliseum, Morgantown, WV",0,,23,0,0,Friday,0
http://everydaycompanion.com/setlists/20100918a.asp,2010-09-18,20100918,2010,9,18,VA,CHARLOTTESVILLE,CHARLOTTESVILLE PAVILION,"CHARLOTTESVILLE PAVILION, CHARLOTTESVILLE, VA",1064,2529,2,52,"Charlottesville Pavilion, Charlottesville, VA",0,,23,0,0,Saturday,0
http://everydaycompanion.com/setlists/20100919a.asp,2010-09-19,20100919,2010,9,19,MD,BALTIMORE,PIER 6 PAVILION,"PIER 6 PAVILION, BALTIMORE, MD",1064,2530,3,53,"Pier 6 Pavilion, Baltimore, MD",0,,21,0,0,Sunday,0
http://everydaycompanion.com/setlists/20100921a.asp,2010-09-21,20100921,2010,9,21,OH,CINCINNATI,RIVERBEND MUSIC CENTER,"RIVERBEND MUSIC CENTER, CINCINNATI, OH",1065,2531,1,54,"Riverbend Music Center, Cincinnati, OH",0,,22,0,0,Tuesday,0
http://everydaycompanion.com/setlists/20100923a.asp,2010-09-23,20100923,2010,9,23,GA,ATLANTA,CENTER STAGE,"CENTER STAGE, ATLANTA, GA",1066,2532,1,55,"Center Stage, Atlanta, GA",0,"[Set 1 was the Capricorn release of 'Space Wrangler' in order omitting 'Gomero Blanco'; Set 2 was the self-titled ""Mom's Kitchen"" album in order; 'Tunes for Tots Benefit']",28,0,0,Thursday,0
http://everydaycompanion.com/setlists/20100924a.asp,2010-09-24,20100924,2010,9,24,GA,ALPHARETTA,VERIZON WIRELESS AMPHITHEATRE AT ENCORE PARK,"VERIZON WIRELESS AMPHITHEATRE AT ENCORE PARK, ALPHARETTA, GA",1066,2533,2,56,"Verizon Wireless Amphitheatre at Encore Park, Alpharetta, GA",0,['Tear The Roof Off The Sucker (Give Up The Funk)' jam after 'Surprise Valley'],22,0,0,Friday,0
http://everydaycompanion.com/setlists/20100925a.asp,2010-09-25,20100925,2010,9,25,GA,ALPHARETTA,VERIZON WIRELESS AMPHITHEATRE AT ENCORE PARK,"VERIZON WIRELESS AMPHITHEATRE AT ENCORE PARK, ALPHARETTA, GA",1066,2534,3,57,"Verizon Wireless Amphitheatre at Encore Park, Alpharetta, GA",0,,27,0,0,Saturday,0
http://everydaycompanion.com/setlists/20100930a.asp,2010-09-30,20100930,2010,9,30,FL,MIAMI BEACH,THE FILLMORE AT JACKIE GLEASON THEATER,"THE FILLMORE AT JACKIE GLEASON THEATER, MIAMI BEACH, FL",1067,2535,1,58,"The Fillmore at Jackie Gleason Theater, Miami Beach, FL",0,,23,0,0,Thursday,0
http://everydaycompanion.com/setlists/20101001a.asp,2010-10-01,20101001,2010,10,1,FL,ST. AUGUSTINE,ST. AUGUSTINE AMPHITHEATRE,"ST. AUGUSTINE AMPHITHEATRE, ST. AUGUSTINE, FL",1067,2536,2,59,"St. Augustine Amphitheatre, St. Augustine, FL",0,,23,0,0,Friday,0
http://everydaycompanion.com/setlists/20101002a.asp,2010-10-02,20101002,2010,10,2,SC,NORTH CHARLESTON,NORTH CHARLESTON COLISEUM,"NORTH CHARLESTON COLISEUM, NORTH CHARLESTON, SC",1067,2537,3,60,"North Charleston Coliseum, North Charleston, SC",0,"[Yonder Mountain String Band, Boombox, Dead Confederate, and The Movement opened]",21,0,0,Saturday,0
http://everydaycompanion.com/setlists/20101004a.asp,2010-10-04,20101004,2010,10,4,TN,NASHVILLE,LIGHTNING 100 RADIO STUDIO,"LIGHTNING 100 RADIO STUDIO, NASHVILLE, TN",1068,2538,1,61,"Lightning 100 Radio Studio, Nashville, TN",1,"[Afternoon radio appearance by JB, Jojo, and Sunny]",2,0,0,Monday,0
http://everydaycompanion.com/setlists/20101004b.asp,2010-10-04,20101004,2010,10,4,TN,NASHVILLE,RYMAN AUDITORIUM,"RYMAN AUDITORIUM, NASHVILLE, TN",1069,2539,1,62,"Ryman Auditorium, Nashville, TN",0,['I Walk On Guilded Splinters' tease before 'Drums'],25,0,0,Monday,0
http://everydaycompanion.com/setlists/20101005a.asp,2010-10-05,20101005,2010,10,5,TN,NASHVILLE,RYMAN AUDITORIUM,"RYMAN AUDITORIUM, NASHVILLE, TN",1069,2540,2,63,"Ryman Auditorium, Nashville, TN",0,[Only 'Folsom Prison Blues'],22,0,0,Tuesday,0
http://everydaycompanion.com/setlists/20101006a.asp,2010-10-06,20101006,2010,10,6,TN,NASHVILLE,RYMAN AUDITORIUM,"RYMAN AUDITORIUM, NASHVILLE, TN",1069,2541,3,64,"Ryman Auditorium, Nashville, TN",0,,24,0,0,Wednesday,0
http://everydaycompanion.com/setlists/20101008a.asp,2010-10-08,20101008,2010,10,8,MO,KANSAS CITY,MIDLAND THEATRE,"MIDLAND THEATRE, KANSAS CITY, MO",1070,2542,1,65,"Midland Theatre, Kansas City, MO",0,,23,0,0,Friday,0
http://everydaycompanion.com/setlists/20101009a.asp,2010-10-09,20101009,2010,10,9,WI,MILWAUKEE,THE RIVERSIDE THEATER,"THE RIVERSIDE THEATER, MILWAUKEE, WI",1070,2543,2,66,"The Riverside Theater, Milwaukee, WI",0,,24,0,0,Saturday,0
http://everydaycompanion.com/setlists/20101010a.asp,2010-10-10,20101010,2010,10,10,WI,MILWAUKEE,THE RIVERSIDE THEATER,"THE RIVERSIDE THEATER, MILWAUKEE, WI",1070,2544,3,67,"The Riverside Theater, Milwaukee, WI",0,,26,0,0,Sunday,0
http://everydaycompanion.com/setlists/20101013a.asp,2010-10-13,20101013,2010,10,13,UT,SALT LAKE CITY,THE RAIL EVENTS CENTER,"THE RAIL EVENTS CENTER, SALT LAKE CITY, UT",1071,2545,1,68,"The Rail Events Center, Salt Lake City, UT",0,['Cissy Strut' jam and 'Night People' rap during 'Just Kissed My Baby'],24,0,0,Wednesday,0
http://everydaycompanion.com/setlists/20101015a.asp,2010-10-15,20101015,2010,10,15,CA,OAKLAND,FOX THEATER,"FOX THEATER, OAKLAND, CA",1072,2546,1,69,"Fox Theater, Oakland, CA",0,,22,0,0,Friday,0
http://everydaycompanion.com/setlists/20101016a.asp,2010-10-16,20101016,2010,10,16,CA,OAKLAND,FOX THEATER,"FOX THEATER, OAKLAND, CA",1072,2547,2,70,"Fox Theater, Oakland, CA",0,,23,0,0,Saturday,0
http://everydaycompanion.com/setlists/20101017a.asp,2010-10-17,20101017,2010,10,17,CA,OAKLAND,FOX THEATER,"FOX THEATER, OAKLAND, CA",1072,2548,3,71,"Fox Theater, Oakland, CA",0,,24,0,0,Sunday,0
http://everydaycompanion.com/setlists/20101019a.asp,2010-10-19,20101019,2010,10,19,NV,RENO,GRAND SIERRA THEATRE,"GRAND SIERRA THEATRE, RENO, NV",1073,2549,1,72,"Grand Sierra Theatre, Reno, NV",0,,24,0,0,Tuesday,0
http://everydaycompanion.com/setlists/20101020a.asp,2010-10-20,20101020,2010,10,20,NV,RENO,GRAND SIERRA THEATRE,"GRAND SIERRA THEATRE, RENO, NV",1073,2550,2,73,"Grand Sierra Theatre, Reno, NV",0,"[Last 'One Kind Favor' - 10/21/07, 221 shows; Last 'Walkin' (For Your Love) reprise' - 06/27/00, 788 shows]",25,0,0,Wednesday,0
http://everydaycompanion.com/setlists/20101022a.asp,2010-10-22,20101022,2010,10,22,CA,LOS ANGELES,GREEK THEATRE,"GREEK THEATRE, LOS ANGELES, CA",1074,2551,1,74,"Greek Theatre, Los Angeles, CA",0,,21,0,0,Friday,0
http://everydaycompanion.com/setlists/20101023a.asp,2010-10-23,20101023,2010,10,23,NV,LAS VEGAS,"THE JOINT, HARD ROCK HOTEL","THE JOINT, HARD ROCK HOTEL, LAS VEGAS, NV",1074,2552,2,75,"The Joint, Hard Rock Hotel, Las Vegas, NV",0,,27,0,0,Saturday,0
http://everydaycompanion.com/setlists/20101024a.asp,2010-10-24,20101024,2010,10,24,CA,VALLEY CENTER,OPEN SKY THEATER,"OPEN SKY THEATER, VALLEY CENTER, CA",1074,2553,3,76,"Open Sky Theater, Valley Center, CA",0,,22,0,0,Sunday,0
http://everydaycompanion.com/setlists/20101027a.asp,2010-10-27,20101027,2010,10,27,TX,GRAND PRAIRIE,VERIZON THEATRE AT GRAND PRAIRIE,"VERIZON THEATRE AT GRAND PRAIRIE, GRAND PRAIRIE, TX",1075,2554,1,77,"Verizon Theatre at Grand Prairie, Grand Prairie, TX",0,,22,0,0,Wednesday,0
http://everydaycompanion.com/setlists/20101029a.asp,2010-10-29,20101029,2010,10,29,LA,NEW ORLEANS,"KIEFER LAKEFRONT ARENA, UNIVERSITY OF NEW ORLEANS","KIEFER LAKEFRONT ARENA, UNIVERSITY OF NEW ORLEANS, NEW ORLEANS, LA",1076,2555,1,78,"Kiefer Lakefront Arena, University of New Orleans, New Orleans, LA",0,,25,0,0,Friday,0
http://everydaycompanion.com/setlists/20101030a.asp,2010-10-30,20101030,2010,10,30,LA,NEW ORLEANS,"KIEFER LAKEFRONT ARENA, UNIVERSITY OF NEW ORLEANS","KIEFER LAKEFRONT ARENA, UNIVERSITY OF NEW ORLEANS, NEW ORLEANS, LA",1076,2556,2,79,"Kiefer Lakefront Arena, University of New Orleans, New Orleans, LA",0,,22,0,0,Saturday,0
http://everydaycompanion.com/setlists/20101031a.asp,2010-10-31,20101031,2010,10,31,LA,NEW ORLEANS,"KIEFER LAKEFRONT ARENA, UNIVERSITY OF NEW ORLEANS","KIEFER LAKEFRONT ARENA, UNIVERSITY OF NEW ORLEANS, NEW ORLEANS, LA",1076,2557,3,80,"Kiefer Lakefront Arena, University of New Orleans, New Orleans, LA",0,,24,0,0,Sunday,0
http://everydaycompanion.com/setlists/20101230a.asp,2010-12-30,20101230,2010,12,30,CO,DENVER,PEPSI CENTER,"PEPSI CENTER, DENVER, CO",1077,2558,1,81,"Pepsi Center, Denver, CO",0,,24,0,0,Thursday,0
http://everydaycompanion.com/setlists/20101231a.asp,2010-12-31,20101231,2010,12,31,CO,DENVER,PEPSI CENTER,"PEPSI CENTER, DENVER, CO",1077,2559,2,82,"Pepsi Center, Denver, CO",0,,29,0,0,Friday,0
http://everydaycompanion.com/setlists/20110210a.asp,2011-02-10,20110210,2011,2,10,GA,ATHENS,CLASSIC CENTER,"CLASSIC CENTER, ATHENS, GA",1078,2560,1,1,"Classic Center, Athens, GA",0,,24,0,0,Thursday,0
http://everydaycompanion.com/setlists/20110211a.asp,2011-02-11,20110211,2011,2,11,GA,ATHENS,CLASSIC CENTER,"CLASSIC CENTER, ATHENS, GA",1078,2561,2,2,"Classic Center, Athens, GA",0,"['Norwegian Wood' tease by JoJo before 'You Got Yours'; Last 'New Speedway Boogie' - 01/18/89, 2291 shows; Last 'Nights In White Satin' - 10/09/87, 2433 shows]",24,0,0,Friday,0
http://everydaycompanion.com/setlists/20110214a.asp,2011-02-14,20110214,2011,2,14,GA,ATLANTA,FOX THEATER,"FOX THEATER, ATLANTA, GA",1079,2562,1,3,"Fox Theater, Atlanta, GA",0,,23,0,0,Monday,0
http://everydaycompanion.com/setlists/20110317a.asp,2011-03-17,20110317,2011,3,17,TX,AUSTIN,THE MOODY THEATER,"THE MOODY THEATER, AUSTIN, TX",1080,2563,1,4,"The Moody Theater, Austin, TX",0,[Austin City Limits],13,0,0,Thursday,0
